0.515	(0.00517806088397+0j)
0.516	(0.00450053846269+0j)
0.517	(0.00412661373891+0j)
0.518	(0.00388152982102+0j)
0.519	(0.00369172565922+0j)
0.52	(0.00352556714152+0j)
0.521	(0.00336864636155+0j)
0.522	(0.00321421325067+0j)
0.523	(0.00305921836106+0j)
0.524	(0.00290253187377+0j)
0.525	(0.00274407283275+0j)
0.526	(0.00258434892417+0j)
0.527	(0.00242419489373+0j)
0.528	(0.0022646136598+0j)
0.529	(0.00210667411466+0j)
0.53	(0.00195144240918+0j)
0.531	(0.00179993446398+0j)
0.532	(0.00165308293068+0j)
0.533	(0.00151171466097+0j)
0.534	(0.00137653624441+0j)
0.535	(0.00124812598555+0j)
0.536	(0.00112693113317+0j)
0.537	(0.00101326941915+0j)
0.538	(0.00090733410448+0j)
0.539	(0.000809201816336+0j)
0.54	(0.00071884252179+0j)
0.541	(0.000636131036259+0j)
0.542	(0.000560859516405+0j)
0.543	(0.000492750441952+0j)
0.544	(0.000431469649565+0j)
0.545	(0.000376639044292+0j)
0.546	(0.000327848678488+0j)
0.547	(0.000284667953002+0j)
0.548	(0.000246655758604+0j)
0.549	(0.000213369435517+0j)
0.55	(0.000184372483843+0j)
0.551	(0.000159241006466+0j)
0.552	(0.000137568907826+0j)
0.553	(0.000118971906372+0j)
0.554	(0.000103090445337+0j)
0.555	(8.95916060239e-05+0j)
0.556	(7.81701405132e-05+0j)
0.557	(6.85487472137e-05+0j)
0.558	(6.04777138976e-05+0j)
0.559	(5.37340495837e-05+0j)
0.56	(4.81202198559e-05+0j)
0.561	(4.3462590784e-05+0j)
0.562	(3.96096754223e-05+0j)
0.563	(3.64302646388e-05+0j)
0.564	(3.38115114521e-05+0j)
0.565	(3.16570256438e-05+0j)
0.566	(2.98850236278e-05+0j)
0.567	(2.84265676807e-05+0j)
0.568	(2.72239189141e-05+0j)
0.569	(2.62290198927e-05+0j)
0.57	(2.54021156365e-05+0j)
0.571	(2.47105158645e-05+0j)
0.572	(2.41274966674e-05+0j)
0.573	(2.36313362503e-05+0j)
0.574	(2.32044768237e-05+0j)
0.575	(2.28328030154e-05+0j)
0.576	(2.25050261873e-05+0j)
0.577	(2.22121636294e-05+0j)
0.578	(2.1947101649e-05+0j)
0.579	(2.17042319615e-05+0j)
0.58	(2.14791514142e-05+0j)
0.581	(2.12684158643e-05+0j)
0.582	(2.10693399092e-05+0j)
0.583	(2.08798350758e-05+0j)
0.584	(2.0698279984e-05+0j)
0.585	(2.05234168632e-05+0j)
0.586	(2.03542696132e-05+0j)
0.587	(2.0190079336e-05+0j)
0.588	(2.00302539283e-05+0j)
0.589	(1.98743289053e-05+0j)
0.59	(1.97219371292e-05+0j)
0.591	(1.95727855506e-05+0j)
0.592	(1.94266374333e-05+0j)
0.593	(1.92832988375e-05+0j)
0.594	(1.91426083906e-05+0j)
0.595	(1.90044295775e-05+0j)
0.596	(1.88686449526e-05+0j)
0.597	(1.87351518068e-05+0j)
0.598	(1.86038589308e-05+0j)
0.599	(1.84746842e-05+0j)
0.6	(1.83475527725e-05+0j)
0.601	(1.8222395741e-05+0j)
0.602	(1.80991491215e-05+0j)
0.603	(1.79777530891e-05+0j)
0.604	(1.78581513956e-05+0j)
0.605	(1.77402909215e-05+0j)
0.606	(1.7624121325e-05+0j)
0.607	(1.75095947632e-05+0j)
0.608	(1.73966656667e-05+0j)
0.609	(1.72852905533e-05+0j)
0.61	(1.71754278711e-05+0j)
0.611	(1.70670378641e-05+0j)
0.612	(1.69600824549e-05+0j)
0.613	(1.68545251405e-05+0j)
0.614	(1.67503308994e-05+0j)
0.615	(1.6647466107e-05+0j)
0.616	(1.65458984579e-05+0j)
0.617	(1.6445596895e-05+0j)
0.618	(1.63465315438e-05+0j)
0.619	(1.62486736507e-05+0j)
0.62	(1.61519955263e-05+0j)
0.621	(1.6056470492e-05+0j)
0.622	(1.59620728299e-05+0j)
0.623	(1.58687777361e-05+0j)
0.624	(1.57765612764e-05+0j)
0.625	(1.56854003452e-05+0j)
0.626	(1.55952726268e-05+0j)
0.627	(1.55061565579e-05+0j)
0.628	(1.54180312939e-05+0j)
0.629	(1.53308766755e-05+0j)
0.63	(1.52446731988e-05+0j)
0.631	(1.51594019851e-05+0j)
0.632	(1.50750447546e-05+0j)
0.633	(1.49915837993e-05+0j)
0.634	(1.49090019592e-05+0j)
0.635	(1.48272825988e-05+0j)
0.636	(1.47464095847e-05+0j)
0.637	(1.4666367265e-05+0j)
0.638	(1.45871404496e-05+0j)
0.639	(1.4508714391e-05+0j)
0.64	(1.44310747669e-05+0j)
0.641	(1.43542076627e-05+0j)
0.642	(1.42780995559e-05+0j)
0.643	(1.42027373004e-05+0j)
0.644	(1.41281081122e-05+0j)
0.645	(1.40541995555e-05+0j)
0.646	(1.39809995292e-05+0j)
0.647	(1.39084962549e-05+0j)
0.648	(1.38366782642e-05+0j)
0.649	(1.37655343879e-05+0j)
0.65	(1.36950537449e-05+0j)
0.651	(1.36252257318e-05+0j)
0.652	(1.35560400128e-05+0j)
0.653	(1.34874865106e-05+0j)
0.654	(1.34195553971e-05+0j)
0.655	(1.33522370848e-05+0j)
0.656	(1.32855222186e-05+0j)
0.657	(1.32194016679e-05+0j)
0.658	(1.31538665189e-05+0j)
0.659	(1.30889080674e-05+0j)
0.66	(1.30245178122e-05+0j)
0.661	(1.29606874478e-05+0j)
0.662	(1.28974088587e-05+0j)
0.663	(1.2834674113e-05+0j)
0.664	(1.27724754565e-05+0j)
0.665	(1.2710805307e-05+0j)
0.666	(1.26496562494e-05+0j)
0.667	(1.258902103e-05+0j)
0.668	(1.25288925518e-05+0j)
0.669	(1.24692638696e-05+0j)
0.67	(1.24101281856e-05+0j)
0.671	(1.23514788447e-05+0j)
0.672	(1.22933093308e-05+0j)
0.673	(1.2235613262e-05+0j)
0.674	(1.21783843872e-05+0j)
0.675	(1.21216165822e-05+0j)
0.676	(1.20653038461e-05+0j)
0.677	(1.20094402976e-05+0j)
0.678	(1.19540201719e-05+0j)
0.679	(1.18990378173e-05+0j)
0.68	(1.1844487692e-05+0j)
0.681	(1.17903643613e-05+0j)
0.682	(1.17366624946e-05+0j)
0.683	(1.16833768624e-05+0j)
0.684	(1.16305023338e-05+0j)
0.685	(1.1578033874e-05+0j)
0.686	(1.15259665413e-05+0j)
0.687	(1.14742954851e-05+0j)
0.688	(1.14230159436e-05+0j)
0.689	(1.13721232411e-05+0j)
0.69	(1.13216127859e-05+0j)
0.691	(1.12714800686e-05+0j)
0.692	(1.12217206596e-05+0j)
0.693	(1.11723302071e-05+0j)
0.694	(1.11233044355e-05+0j)
0.695	(1.10746391433e-05+0j)
0.696	(1.10263302013e-05+0j)
0.697	(1.09783735508e-05+0j)
0.698	(1.09307652023e-05+0j)
0.699	(1.08835012332e-05+0j)
0.7	(1.08365777868e-05+0j)
0.701	(1.07899910704e-05+0j)
0.702	(1.07437373541e-05+0j)
0.703	(1.06978129688e-05+0j)
0.704	(1.06522143057e-05+0j)
0.705	(1.06069378139e-05+0j)
0.706	(1.05619800001e-05+0j)
0.707	(1.05173374264e-05+0j)
0.708	(1.04730067096e-05+0j)
0.709	(1.04289845199e-05+0j)
0.71	(1.03852675797e-05+0j)
0.711	(1.03418526624e-05+0j)
0.712	(1.02987365912e-05+0j)
0.713	(1.02559162384e-05+0j)
0.714	(1.02133885239e-05+0j)
0.715	(1.01711504146e-05+0j)
0.716	(1.0129198923e-05+0j)
0.717	(1.00875311065e-05+0j)
0.718	(1.00461440665e-05+0j)
0.719	(1.00050349474e-05+0j)
0.72	(9.96420093559e-06+0j)
0.721	(9.92363925877e-06+0j)
0.722	(9.88334718508e-06+0j)
0.723	(9.84332202225e-06+0j)
0.724	(9.80356111681e-06+0j)
0.725	(9.76406185333e-06+0j)
0.726	(9.72482165365e-06+0j)
0.727	(9.68583797616e-06+0j)
0.728	(9.64710831509e-06+0j)
0.729	(9.60863019979e-06+0j)
0.73	(9.57040119407e-06+0j)
0.731	(9.53241889555e-06+0j)
0.732	(9.49468093497e-06+0j)
0.733	(9.4571849756e-06+0j)
0.734	(9.41992871264e-06+0j)
0.735	(9.38290987256e-06+0j)
0.736	(9.34612621258e-06+0j)
0.737	(9.30957552008e-06+0j)
0.738	(9.273255612e-06+0j)
0.739	(9.23716433439e-06+0j)
0.74	(9.20129956178e-06+0j)
0.741	(9.16565919675e-06+0j)
0.742	(9.13024116936e-06+0j)
0.743	(9.0950434367e-06+0j)
0.744	(9.06006398237e-06+0j)
0.745	(9.02530081606e-06+0j)
0.746	(8.99075197304e-06+0j)
0.747	(8.95641551376e-06+0j)
0.748	(8.92228952335e-06+0j)
0.749	(8.88837211127e-06+0j)
0.75	(8.85466141082e-06+0j)
0.751	(8.82115557877e-06+0j)
0.752	(8.78785279494e-06+0j)
0.753	(8.75475126184e-06+0j)
0.754	(8.72184920424e-06+0j)
0.755	(8.68914486884e-06+0j)
0.756	(8.65663652389e-06+0j)
0.757	(8.6243224588e-06+0j)
0.758	(8.59220098383e-06+0j)
0.759	(8.56027042976e-06+0j)
0.76	(8.52852914748e-06+0j)
0.761	(8.49697550776e-06+0j)
0.762	(8.46560790084e-06+0j)
0.763	(8.43442473617e-06+0j)
0.764	(8.40342444208e-06+0j)
0.765	(8.3726054655e-06+0j)
0.766	(8.34196627163e-06+0j)
0.767	(8.31150534368e-06+0j)
0.768	(8.28122118257e-06+0j)
0.769	(8.25111230666e-06+0j)
0.77	(8.22117725148e-06+0j)
0.771	(8.19141456945e-06+0j)
0.772	(8.16182282964e-06+0j)
0.773	(8.1324006175e-06+0j)
0.774	(8.10314653461e-06+0j)
0.775	(8.07405919843e-06+0j)
0.776	(8.04513724207e-06+0j)
0.777	(8.01637931405e-06+0j)
0.778	(7.98778407807e-06+0j)
0.779	(7.95935021278e-06+0j)
0.78	(7.93107641154e-06+0j)
0.781	(7.90296138224e-06+0j)
0.782	(7.87500384704e-06+0j)
0.783	(7.84720254222e-06+0j)
0.784	(7.8195562179e-06+0j)
0.785	(7.79206363789e-06+0j)
0.786	(7.76472357949e-06+0j)
0.787	(7.73753483325e-06+0j)
0.788	(7.71049620285e-06+0j)
0.789	(7.68360650483e-06+0j)
0.79	(7.65686456849e-06+0j)
0.791	(7.63026923563e-06+0j)
0.792	(7.60381936043e-06+0j)
0.793	(7.57751380925e-06+0j)
0.794	(7.55135146048e-06+0j)
0.795	(7.52533120433e-06+0j)
0.796	(7.49945194271e-06+0j)
0.797	(7.47371258904e-06+0j)
0.798	(7.4481120681e-06+0j)
0.799	(7.42264931588e-06+0j)
0.8	(7.39732327942e-06+0j)
0.801	(7.37213291664e-06+0j)
