Cr	f(d1)	b	0.105915E+3 0.404937E+2 0.166721E+2 0.668628E+1 0.247078E+1 0.772538E+0 0.214165E+0 0.329496E-1
Cr	f(d2)	a	0.146132E-1 0.129940E+0 0.195843E+0 0.144016E+0 0.644406E-1 0.207838E-1 0.676258E-2 0.199695E-2
Cr	f(d2)	b	0.896793E+2 0.311103E+2 0.126012E+2 0.515016E+1 0.202292E+1 0.700977E+0 0.199199E+0 0.311933E-1
Cr	f(d3)	a	0.500743E-2 0.395610E-1 0.567700E-1 0.457524E-1 0.268342E-1 0.124534E-1 0.508888E-2 0.167924E-2
Cr	f(d3)	b	0.745737E+2 0.202427E+2 0.782671E+1 0.324779E+1 0.133715E+1 0.507614E+0 0.159999E+0 0.265488E-1
Mn	f(tot)	a	0.162320E+1 0.212376E+1 0.131209E+1 0.126096E+1 0.721394E+0 0.274764E+0 0.132888E+0 0.431309E-1
Mn	f(tot)	b	0.885397E+2 0.348007E+2 0.120548E+2 0.441008E+1 0.176336E+1 0.580967E+0 0.175583E+0 0.280104E-1
Mn	f(core)	a	0.537203E-1 0.308596E+0 0.124626E+0 0.522548E+0 0.225818E+0 0.121093E+0 0.608902E-1 0.220850E-1
Mn	f(core)	b	0.725443E+1 0.698497E+1 0.377625E+1 0.269210E+1 0.105786E+1 0.360198E+0 0.120807E+0 0.202181E-1
Mn	f(4s)	a	0.339177E+0 0.943084E+0 0.660698E+0 0.230349E+0 0.859517E-1 0.301258E-1 0.930150E-2 0.242933E-2
Mn	f(4s)	b	0.122290E+3 0.574663E+2 0.254174E+2 0.971045E+1 0.323546E+1 0.100637E+1 0.257031E+0 0.372874E-1
Mn	f(d1)	a	0.751512E-1 0.173191E+0 0.127982E+0 0.510308E-1 0.183370E-1 0.891400E-2 0.410539E-2 0.145213E-2
Mn	f(d1)	b	0.315285E+2 0.134482E+2 0.593768E+1 0.257016E+1 0.103284E+1 0.402760E+0 0.134596E+0 0.231292E-1
Mn	f(d2)	a	0.536067E-1 0.808923E-1 0.564137E-1 0.110216E+0 0.509011E-1 0.168234E-1 0.579664E-2 0.181113E-2
Mn	f(d2)	b	0.237308E+2 0.102144E+2 0.848479E+1 0.395570E+1 0.162121E+1 0.589401E+0 0.176171E+0 0.284892E-1
Mn	f(d3)	a	0.254809E-2 0.346564E-2 0.160070E-1 0.437192E-1 0.346212E-1 0.166699E-1 0.628838E-2 0.192265E-2
Mn	f(d3)	b	0.156816E+2 0.143003E+2 0.137439E+2 0.498543E+1 0.184480E+1 0.644642E+0 0.189348E+0 0.301260E-1
Fe	f(tot)	a	0.784793E+0 0.205231E+1 0.150846E+1 0.130592E+1 0.964240E+0 0.346806E+0 0.157270E+0 0.490696E-1
Fe	f(tot)	b	0.109573E+3 0.466920E+2 0.172444E+2 0.569766E+1 0.214758E+1 0.701006E+0 0.195989E+0 0.305157E-1
Fe	f(core)	a	0.142245E-2 0.103021E+0 0.409429E+0 0.414279E+0 0.175141E+0 0.109018E+0 0.625368E-1 0.232132E-1
Fe	f(core)	b	0.101454E+3 0.929890E+1 0.444481E+1 0.217839E+1 0.960813E+0 0.361706E+0 0.126300E+0 0.213747E-1
Fe	f(4s)	a	0.279683E+0 0.873017E+0 0.637250E+0 0.224451E+0 0.819803E-1 0.290182E-1 0.902831E-2 0.238766E-2
Fe	f(4s)	b	0.120100E+3 0.557222E+2 0.243988E+2 0.932863E+1 0.311283E+1 0.974323E+0 0.251130E+0 0.367130E-1
Fe	f(d1)	a	0.319717E-1 0.119425E+0 0.138626E+0 0.804677E-1 0.291995E-1 0.118603E-1 0.514284E-2 0.170310E-2
Fe	f(d1)	b	0.390000E+2 0.177346E+2 0.819872E+1 0.366686E+1 0.148281E+1 0.521967E+0 0.162564E+0 0.269089E-1
Fe	f(d2)	a	0.207749E-1 0.808878E-1 0.107988E+0 0.779090E-1 0.355520E-1 0.127533E-1 0.484223E-2 0.161087E-2
Fe	f(d2)	b	0.306676E+2 0.136090E+2 0.627599E+1 0.286760E+1 0.124536E+1 0.481087E+0 0.152615E+0 0.255176E-1
Fe	f(d3)	a	0.749517E-2 0.242467E-1 0.308672E-1 0.146299E-1 0.245152E-1 0.747442E-2 0.354433E-2 0.129852E-2
Fe	f(d3)	b	0.203381E+2 0.848285E+1 0.382361E+1 0.803774E+0 0.176647E+1 0.340743E+0 0.118516E+0 0.207710E-1
Co	f(tot)	a	0.752481E+0 0.191134E+1 0.143493E+1 0.125077E+1 0.949775E+0 0.349748E+0 0.157748E+0 0.500431E-1
Co	f(tot)	b	0.102784E+3 0.436516E+2 0.161306E+2 0.539293E+1 0.203903E+1 0.681044E+0 0.190970E+0 0.300113E-1
Co	f(core)	a	0.422509E-2 0.310543E-2 0.172238E+0 0.479505E+0 0.290986E+0 0.123380E+0 0.744689E-1 0.263365E-1
Co	f(core)	b	0.761797E+1 0.710638E+1 0.694814E+1 0.306627E+1 0.133261E+1 0.449418E+0 0.146966E+0 0.242705E-1
Co	f(4s)	a	0.337278E+0 0.818805E+0 0.541816E+0 0.192487E+0 0.723599E-1 0.261117E-1 0.836434E-2 0.228284E-2
Co	f(4s)	b	0.104438E+3 0.481809E+2 0.211603E+2 0.818181E+1 0.279610E+1 0.894453E+0 0.236557E+0 0.352576E-1
Co	f(d1)	a	0.749584E-2 0.920347E-1 0.139503E+0 0.879309E-1 0.320164E-1 0.119429E-1 0.518925E-2 0.171706E-2
Co	f(d1)	b	0.680227E+2 0.214873E+2 0.903868E+1 0.384796E+1 0.153805E+1 0.531879E+0 0.164161E+0 0.271176E-1
Co	f(d2)	a	0.461137E-2 0.619414E-1 0.106052E+0 0.804344E-1 0.368488E-1 0.128975E-1 0.480270E-2 0.159716E-2
Co	f(d2)	b	0.605872E+2 0.166349E+2 0.682798E+1 0.293094E+1 0.123990E+1 0.476939E+0 0.151226E+0 0.253080E-1
Co	f(d3)	a	0.706969E-2 0.171390E-1 0.298550E-1 0.229869E-1 0.128564E-1 0.851204E-2 0.360722E-2 0.113615E-2
Co	f(d3)	b	0.204057E+2 0.838938E+1 0.395423E+1 0.169029E+1 0.835335E+0 0.355904E+0 0.110781E+0 0.177537E-1
Ni	f(tot)	a	0.394243E+0 0.176319E+1 0.152212E+1 0.123747E+1 0.103367E+1 0.399647E+0 0.169641E+0 0.535714E-1
Ni	f(tot)	b	0.122203E+3 0.501202E+2 0.185232E+2 0.598199E+1 0.217084E+1 0.732546E+0 0.198090E+0 0.309319E-1
Ni	f(core)	a	0.287848E-1 0.105826E+0 0.214715E+0 0.275330E+0 0.231885E+0 0.115341E+0 0.723187E-1 0.258289E-1
Ni	f(core)	b	0.124078E+2 0.512594E+1 0.387739E+1 0.227229E+1 0.122752E+1 0.440169E+0 0.143801E+0 0.238670E-1
Ni	f(4s)	a	0.258138E+0 0.743016E+0 0.557592E+0 0.208467E+0 0.755697E-1 0.273452E-1 0.862808E-2 0.232621E-2
Ni	f(4s)	b	0.106120E+3 0.496407E+2 0.220239E+2 0.861951E+1 0.292527E+1 0.926507E+0 0.242484E+0 0.358604E-1
Ni	f(d1)	a	0.146422E-1 0.783280E-1 0.115773E+0 0.814013E-1 0.324253E-1 0.117969E-1 0.518055E-2 0.172140E-2
Ni	f(d1)	b	0.402940E+2 0.183147E+2 0.839207E+1 0.372788E+1 0.153448E+1 0.535010E+0 0.164549E+0 0.271860E-1
Ni	f(d2)	a	0.746041E-2 0.482139E-1 0.864313E-1 0.761570E-1 0.397782E-1 0.143815E-1 0.513321E-2 0.166717E-2
Ni	f(d2)	b	0.342980E+2 0.150784E+2 0.681890E+1 0.305626E+1 0.131737E+1 0.509465E+0 0.159245E+0 0.263553E-1
Ni	f(d3)	a	0.803462E-3 0.983653E-2 0.229181E-1 0.257715E-1 0.183628E-1 0.961144E-2 0.428800E-2 0.149447E-2
Ni	f(d3)	b	0.359013E+2 0.132085E+2 0.562752E+1 0.245159E+1 0.105023E+1 0.420071E+0 0.139236E+0 0.237711E-1
Cu	f(tot)	a	0.529112E+0 0.120921E+1 0.115166E+1 0.117554E+1 0.947268E+0 0.371478E+0 0.162101E+0 0.527718E-1
Cu	f(tot)	b	0.108869E+3 0.432957E+2 0.148662E+2 0.510207E+1 0.192165E+1 0.664855E+0 0.185542E+0 0.295137E-1
Cu	f(core)	a	0.236133E-2 0.186503E+0 0.750016E-1 0.290182E+0 0.226527E+0 0.111859E+0 0.746858E-1 0.268538E-1
Cu	f(core)	b	0.604627E+1 0.546161E+1 0.289833E+1 0.238748E+1 0.122118E+1 0.465939E+0 0.149902E+0 0.248690E-1
Cu	f(4s)	a	0.387179E+0 0.897741E+0 0.585572E+0 0.222027E+0 0.798369E-1 0.285997E-1 0.891060E-2 0.237130E-2
Cu	f(4s)	b	0.118088E+3 0.544619E+2 0.235552E+2 0.905433E+1 0.306909E+1 0.959692E+0 0.248751E+0 0.364833E-1
Cu	f(d1)	a	0.126412E-1 0.965902E-1 0.127679E+0 0.857683E-1 0.346609E-1 0.120229E-1 0.519026E-2 0.172532E-2
Cu	f(d1)	b	0.731406E+2 0.241908E+2 0.957491E+1 0.390713E+1 0.155933E+1 0.541238E+0 0.165061E+0 0.272446E-1
Cu	f(d2)	a	0.476828E-2 0.589030E-1 0.984164E-1 0.812707E-1 0.423344E-1 0.153094E-1 0.530506E-2 0.169903E-2
Cu	f(d2)	b	0.870598E+2 0.208898E+2 0.809949E+1 0.333448E+1 0.138063E+1 0.526814E+0 0.163076E+0 0.268266E-1
Cu	f(d3)	a	0.112551E-1 0.155149E-1 0.260743E-1 0.263609E-1 0.785295E-2 0.911748E-2 0.494257E-2 0.164761E-2
Cu	f(d3)	b	0.212868E+2 0.796469E+1 0.444146E+1 0.172025E+1 0.795272E+0 0.469074E+0 0.156549E+0 0.260649E-2
Zn	f(tot)	a	0.412116E+0 0.156248E+1 0.134887E+1 0.113711E+1 0.979934E+0 0.405162E+0 0.169105E+0 0.553322E-1
Zn	f(tot)	b	0.105308E+3 0.438612E+2 0.162414E+2 0.536069E+1 0.196312E+1 0.686008E+0 0.188059E+0 0.298931E-1
Zn	f(core)	a	0.158257E-1 0.468590E-1 0.177802E+0 0.314738E+0 0.175496E+0 0.874420E-1 0.589471E-1 0.223537E-1
Zn	f(core)	b	0.117027E+2 0.523903E+1 0.375651E+1 0.195051E+1 0.926462E+0 0.347623E+0 0.121349E+0 0.207960E-1
Zn	f(4s)	a	0.543900E-1 0.560270E+0 0.648537E+0 0.283728E+0 0.933483E-1 0.328283E-1 0.985669E-2 0.251716E-2
Zn	f(4s)	b	0.157051E+3 0.628955E+2 0.272094E+2 0.106819E+2 0.354761E+1 0.107291E+1 0.269430E+0 0.384839E-1
Zn	f(d1)	a	0.811559E-2 0.675609E-1 0.987324E-1 0.663996E-1 0.262711E-1 0.966850E-2 0.449683E-2 0.156880E-2
Zn	f(d1)	b	0.444055E+2 0.164135E+2 0.700269E+1 0.304035E+1 0.126958E+1 0.460877E+0 0.147135E+0 0.249068E-1
Zn	f(d2)	a	0.680419E-2 0.419251E-1 0.505460E-1 0.623367E-1 0.446801E-1 0.175573E-1 0.576416E-2 0.178375E-2
Zn	f(d2)	b	0.325104E+2 0.123017E+2 0.623732E+1 0.330088E+1 0.146896E+1 0.567870E+0 0.173242E+0 0.280763E-1
Zn	f(d3)	a	0.317455E-2 0.104651E-1 0.145379E-1 0.224207E-1 0.151816E-1 0.728861E-2 0.310845E-2 0.105101E-2
Zn	f(d3)	b	0.212883E+2 0.768504E+1 0.443026E+1 0.198742E+1 0.800779E+0 0.306892E+0 0.992677E-1 0.166138E-1
Ga	f(tot)	a	0.766200E+0 0.198857E+1 0.162576E+1 0.110602E+1 0.979260E+0 0.426260E+0 0.172748E+0 0.571299E-1
Ga	f(tot)	b	0.111702E+3 0.435175E+2 0.165507E+2 0.542317E+1 0.194409E+1 0.686678E+0 0.187316E+0 0.298687E-1
Ga	f(core)	a	-.907228E-2 0.438989E-1 0.355343E+0 0.741398E+0 0.664195E+0 0.271196E+0 0.130141E+0 0.453065E-1
Ga	f(core)	b	0.607066E+4 0.306623E+2 0.915720E+1 0.356193E+1 0.147220E+1 0.540880E+0 0.160594E+0 0.264885E-1
Ga	f(4s)	a	0.129200E+0 0.461011E+0 0.401566E+0 0.154146E+0 0.568223E-1 0.217851E-1 0.729905E-2 0.210694E-2
Ga	f(4s)	b	0.732499E+2 0.348360E+2 0.160484E+2 0.657285E+1 0.231036E+1 0.770035E+0 0.212822E+0 0.327775E-1
Ga	f(p0)	a	0.314860E+0 0.936793E+0 0.721782E+0 0.285925E+0 0.991126E-1 0.341768E-1 0.102011E-1 0.256645E-2
Ga	f(p0)	b	0.146842E+3 0.677862E+2 0.293247E+2 0.111928E+2 0.371011E+1 0.111165E+1 0.276812E+0 0.391500E-1
Ga	f(p1)	a	0.600370E+0 0.184075E+1 0.132543E+1 0.396565E+0 0.112600E+0 0.401419E-1 0.113312E-1 0.273533E-2
Ga	f(p1)	b	0.158411E+3 0.766277E+2 0.349622E+2 0.137097E+2 0.426907E+1 0.125288E+1 0.301202E+0 0.414020E-1
Ge	f(tot)	a	0.590766E-1 0.106415E+1 0.251123E+1 0.157809E+1 0.115853E+1 0.663373E+0 0.220933E+0 0.691652E-1
Ge	f(tot)	b	0.447827E+4 0.777923E+2 0.291623E+2 0.989172E+1 0.281365E+1 0.931052E+0 0.229533E+0 0.346375E-1
Ge	f(core)	a	0.655381E-1 0.270789E-1 0.153638E+0 0.583157E+0 0.689632E+0 0.304695E+0 0.135882E+0 0.472901E-1
Ge	f(core)	b	0.544049E+4 0.108879E+3 0.108243E+2 0.398991E+1 0.160444E+1 0.592774E+0 0.168898E+0 0.276359E-1
Ge	f(4s)	a	0.929996E-1 0.358965E+0 0.330564E+0 0.124410E+0 0.472741E-1 0.188462E-1 0.657303E-2 0.197752E-2
Ge	f(4s)	b	0.575957E+2 0.278367E+2 0.131432E+2 0.553191E+1 0.198320E+1 0.686257E+0 0.196074E+0 0.309244E-1
Ge	f(p0)	a	0.256064E+0 0.668119E+0 0.477362E+0 0.179171E+0 0.659671E-1 0.244165E-1 0.794070E-2 0.221582E-2
Ge	f(p0)	b	0.941810E+2 0.432388E+2 0.191243E+2 0.752887E+1 0.261402E+1 0.843627E+0 0.227503E+0 0.343110E-1
Ge	f(p1)	a	0.455081E+0 0.130743E+1 0.903358E+0 0.244806E+0 0.757339E-1 0.292673E-1 0.885441E-2 0.237179E-2
Ge	f(p1)	b	0.104397E+3 0.501951E+2 0.233814E+2 0.945451E+1 0.302044E+1 0.960079E+0 0.248202E+0 0.364632E-1
As	f(tot)	a	0.338071E+0 0.200974E+1 0.212037E+1 0.109551E+1 0.933249E+0 0.447207E+0 0.175525E+0 0.596710E-1
As	f(tot)	b	0.885681E+2 0.367694E+2 0.152200E+2 0.532075E+1 0.183391E+1 0.662988E+0 0.182235E+0 0.293451E-1
As	f(core)	a	0.105962E-1 0.728862E-2 0.144656E+0 0.523396E+0 0.577735E+0 0.252648E+0 0.121056E+0 0.436675E-1
As	f(core)	b	0.484095E+4 0.503768E+2 0.800728E+1 0.317013E+1 0.134582E+1 0.513723E+0 0.153341E+0 0.256376E-1
As	f(4s)	a	0.480734E-1 0.268863E+0 0.303906E+0 0.120650E+0 0.441444E-1 0.181759E-1 0.637486E-2 0.194266E-2
As	f(4s)	b	0.523143E+2 0.254782E+2 0.122185E+2 0.530405E+1 0.189629E+1 0.665054E+0 0.191576E+0 0.304210E-1
As	f(p0)	a	0.112952E+0 0.466956E+0 0.441442E+0 0.176087E+0 0.627681E-1 0.237819E-1 0.776860E-2 0.218834E-2
As	f(p0)	b	0.830434E+2 0.392372E+2 0.179424E+2 0.731020E+1 0.253463E+1 0.824258E+0 0.223804E+0 0.339236E-1
As	f(p1)	a	0.219678E+0 0.923724E+0 0.835644E+0 0.244266E+0 0.673538E-1 0.276789E-1 0.841055E-2 0.230530E-2
As	f(p1)	b	0.885092E+2 0.435122E+2 0.208813E+2 0.890820E+1 0.280118E+1 0.910072E+0 0.238749E+0 0.355325E-1
Se	f(tot)	a	0.939255E+0 0.231472E+1 0.170893E+1 0.904500E+0 0.772019E+0 0.347135E+0 0.152797E+0 0.545518E-1
Se	f(tot)	b	0.548678E+2 0.234833E+2 0.999590E+1 0.360805E+1 0.139814E+1 0.531345E+0 0.157215E+0 0.261995E-1
Se	f(core)	a	-.225266E-1 0.192650E-1 0.119778E+0 0.459374E+0 0.510428E+0 0.226986E+0 0.112502E+0 0.415976E-1
Se	f(core)	b	0.543144E+4 0.585886E+2 0.677655E+1 0.276086E+1 0.120938E+1 0.473419E+0 0.144653E+0 0.244944E-1
Se	f(4s)	a	0.557734E-3 0.834760E-1 0.295450E+0 0.211839E+0 0.609169E-1 0.248175E-1 0.787846E-2 0.221634E-2
Se	f(4s)	b	0.338488E+4 0.362335E+2 0.167426E+2 0.746840E+1 0.262496E+1 0.843088E+0 0.226974E+0 0.343226E-1
Se	f(p0)	a	0.981472E-1 0.379835E+0 0.369865E+0 0.151538E+0 0.539640E-1 0.211967E-1 0.713691E-2 0.208056E-2
Se	f(p0)	b	0.707299E+2 0.332524E+2 0.152708E+2 0.637662E+1 0.224496E+1 0.750715E+0 0.209544E+0 0.323947E-1
Se	f(p1)	a	0.185301E+0 0.746029E+0 0.706969E+0 0.220584E+0 0.570895E-1 0.249174E-1 0.772427E-2 0.219527E-2
Se	f(p1)	b	0.762254E+2 0.372322E+2 0.178753E+2 0.786938E+1 0.247575E+1 0.830717E+0 0.223645E+0 0.339851E-1
Br	f(tot)	a	0.102314E+0 0.113467E+1 0.260475E+1 0.149763E+1 0.931911E+0 0.536872E+0 0.193630E+0 0.659507E-1
Br	f(tot)	b	0.449330E+2 0.422122E+2 0.169970E+2 0.648141E+1 0.199536E+1 0.711024E+0 0.191621E+0 0.304938E-1
Br	f(core)	a	-.414115E-1 0.103622E-1 0.128892E+0 0.421638E+0 0.427696E+0 0.190804E+0 0.101106E+0 0.384640E-1
Br	f(core)	b	0.517105E+4 0.292485E+2 0.512059E+1 0.224206E+1 0.102816E+1 0.414968E+0 0.131998E+0 0.227287E-1
Br	f(4s)	a	0.467249E-1 0.203708E+0 0.211987E+0 0.774267E-1 0.315046E-1 0.138700E-1 0.527027E-2 0.172325E-2
Br	f(4s)	b	0.338823E+2 0.169491E+2 0.844874E+1 0.381991E+1 0.142997E+1 0.539264E+0 0.164848E+0 0.272073E-1
Br	f(p0)	a	0.860336E-1 0.315994E+0 0.311030E+0 0.128050E+0 0.460581E-1 0.187806E-1 0.653587E-2 0.197268E-2
Br	f(p0)	b	0.594701E+2 0.278643E+2 0.129233E+2 0.551518E+1 0.197576E+1 0.681274E+0 0.195677E+0 0.308464E-1
Br	f(p1)	a	0.157932E+0 0.615767E+0 0.600858E+0 0.191994E+0 0.481313E-1 0.222673E-1 0.706809E-2 0.208470E-2
Br	f(p1)	b	0.647571E+2 0.314993E+2 0.152342E+2 0.688210E+1 0.217025E+1 0.755219E+0 0.208891E+0 0.324119E-1
Kr	f(tot)	a	0.996277E+0 0.234870E+1 0.165470E+1 0.791054E+0 0.667683E+0 0.308633E+0 0.142550E+0 0.530317E-1
Kr	f(tot)	b	0.396934E+2 0.171297E+2 0.751637E+1 0.284185E+1 0.115273E+1 0.458088E+0 0.141596E+0 0.241349E-1
Rb	f(tot)	b	0.396934E+2 0.171297E+2 0.751637E+1 0.284185E+1 0.115273E+1 0.458088E+0 0.141596E+0 0.241349E-1
Rb	f(tot)	a	0.210633E+1 0.297243E+1 0.215149E+1 0.247488E+1 0.104536E+1 0.712369E+0 0.238998E+0 0.777571E-1
Rb	f(tot)	b	0.224155E+3 0.917845E+2 0.244324E+2 0.880139E+1 0.272688E+1 0.850420E+0 0.222467E+0 0.337324E-1
Rb	f(core)	a	0.404248E+0 0.168285E+1 0.160516E+1 0.739668E+0 0.645159E+0 0.317030E+0 0.142118E+0 0.533859E-1
Rb	f(core)	b	0.342469E+2 0.159328E+2 0.743437E+1 0.295230E+1 0.116149E+1 0.465099E+0 0.142616E+0 0.243109E-1
Rb	f(4s)	a	0.111916E+1 0.283314E+1 0.149879E+1 0.487767E+0 0.180646E+0 0.552502E-1 0.149353E-1 0.320413E-2
Rb	f(4s)	b	0.270890E+3 0.132110E+3 0.566744E+2 0.195517E+2 0.612303E+1 0.168234E+1 0.374676E+0 0.475480E-1
Sr	f(tot)	a	0.220051E+1 0.419728E+1 0.227840E+1 0.242280E+1 0.101498E+1 0.686603E+0 0.234718E+0 0.776550E-1
Sr	f(tot)	b	0.167905E+3 0.719800E+2 0.231053E+2 0.796395E+1 0.256350E+1 0.803393E+0 0.214673E+0 0.328699E-1
Sr	f(core)	a	0.503301E-1 0.926593E+0 0.169072E+1 0.837594E+0 0.641626E+0 0.355463E+0 0.148520E+0 0.557787E-1
Sr	f(core)	b	0.596361E+2 0.180570E+2 0.840635E+1 0.354364E+1 0.126440E+1 0.502144E+0 0.150249E+0 0.253736E-1
Sr	f(4s)	a	0.651272E+0 0.187977E+1 0.112922E+1 0.349486E+0 0.136223E+0 0.428632E-1 0.122515E-1 0.285209E-2
Sr	f(4s)	b	0.194858E+3 0.937947E+2 0.414622E+2 0.145868E+2 0.473915E+1 0.135405E+1 0.319609E+0 0.429687E-1
Y	f(tot)	a	0.206835E+1 0.394931E+1 0.239370E+1 0.233249E+1 0.966314E+0 0.652458E+0 0.227862E+0 0.769382E-1
Y	f(tot)	b	0.140798E+3 0.596823E+2 0.202186E+2 0.710325E+1 0.235169E+1 0.750047E+0 0.205134E+0 0.318104E-1
Y	f(core)	a	0.915232E-1 0.999196E+0 0.138978E+1 0.626602E+0 0.551772E+0 0.294109E+0 0.132154E+0 0.512298E-1
Y	f(core)	b	0.380931E+2 0.135267E+2 0.646409E+1 0.272551E+1 0.105724E+1 0.436149E+0 0.135813E+0 0.233971E-1
Y	f(5s)	a	0.491422E+0 0.156672E+1 0.103308E+1 0.318355E+0 0.125149E+0 0.397914E-1 0.115807E-1 0.275959E-2
Y	f(5s)	b	0.174364E+3 0.839399E+2 0.374686E+2 0.134494E+2 0.439120E+1 0.127246E+1 0.305595E+0 0.417431E-1
Y	f(d1)	a	0.260106E+0 0.820027E+0 0.696097E+0 0.241063E+0 0.710765E-1 0.314401E-1 0.948969E-2 0.245992E-2
Y	f(d1)	b	0.129535E+3 0.603762E+2 0.269289E+2 0.107601E+2 0.328618E+1 0.102410E+1 0.262319E+0 0.377162E-1
Y	f(d2)	a	0.146689E+0 0.557998E+0 0.302881E+0 0.612207E+0 0.856233E-1 0.274638E-1 0.895628E-2 0.236211E-2
Y	f(d2)	b	0.106580E+3 0.479151E+2 0.875540E+1 0.210895E+2 0.313815E+1 0.940278E+0 0.247538E+0 0.363413E-1
Y	f(d3)	a	0.331153E-1 0.146415E+0 0.191214E+0 0.126631E+0 0.548383E-1 0.201338E-1 0.703003E-2 0.205989E-2
Y	f(d3)	b	0.844532E+2 0.352237E+2 0.147099E+2 0.593801E+1 0.221654E+1 0.736412E+0 0.206851E+0 0.321035E-1
Zr	f(tot)	a	0.155190E+1 0.372201E+1 0.254742E+1 0.238189E+1 0.100653E+1 0.657721E+0 0.233806E+0 0.788544E-1
Zr	f(tot)	b	0.135724E+3 0.575289E+2 0.203611E+2 0.699425E+1 0.239981E+1 0.743066E+0 0.205697E+0 0.317901E-1
Zr	f(core)	a	0.118838E-1 0.370646E+0 0.873288E+0 0.133074E+1 0.549955E+0 0.356100E+0 0.144491E+0 0.554761E-1
Zr	f(core)	b	0.101098E+3 0.176430E+2 0.363643E+1 0.809354E+1 0.123960E+1 0.497317E+0 0.149524E+0 0.252774E-1
Zr	f(5s)	a	0.455388E+0 0.138211E+1 0.915121E+0 0.281264E+0 0.113088E+0 0.362661E-1 0.108153E-1 0.265141E-2
Zr	f(5s)	b	0.155528E+3 0.745872E+2 0.333705E+2 0.121244E+2 0.400206E+1 0.117902E+1 0.289482E+0 0.402965E-1
Zr	f(d1)	a	0.175421E+0 0.604539E+0 0.569586E+0 0.203241E+0 0.553420E-1 0.269162E-1 0.840561E-2 0.229179E-2
Zr	f(d1)	b	0.104140E+3 0.484412E+2 0.217501E+2 0.904001E+1 0.275424E+1 0.896503E+0 0.238850E+0 0.353963E-1
Zr	f(d2)	a	0.102498E+0 0.408664E+0 0.251119E+0 0.480612E+0 0.701685E-1 0.232696E-1 0.798333E-2 0.220331E-2
Zr	f(d2)	b	0.848261E+2 0.380906E+2 0.721743E+1 0.169242E+2 0.266833E+1 0.822768E+0 0.225748E+0 0.341225E-1
Zr	f(d3)	a	0.260779E-1 0.108769E+0 0.145286E+0 0.995727E-1 0.441664E-1 0.168363E-1 0.621166E-2 0.190945E-2
Zr	f(d3)	b	0.643262E+2 0.271022E+2 0.115529E+2 0.480574E+1 0.185694E+1 0.641505E+0 0.187739E+0 0.299352E-1
Nb	f(tot)	a	0.114011E+1 0.262412E+1 0.244826E+1 0.223532E+1 0.905268E+0 0.605680E+0 0.220344E+0 0.766074E-1
Nb	f(tot)	b	0.112202E+3 0.452032E+2 0.160563E+2 0.598141E+1 0.207667E+1 0.673960E+0 0.191743E+0 0.302382E-1
Nb	f(core)	a	0.240466E+0 0.101737E+1 0.924433E+0 0.416931E+0 0.420250E+0 0.219349E+0 0.110006E+0 0.445941E-1
Nb	f(core)	b	0.184544E+2 0.863408E+1 0.428611E+1 0.180990E+1 0.802845E+0 0.351128E+0 0.115791E+0 0.204780E-1
Nb	f(5s)	a	0.407819E+0 0.128545E+1 0.865804E+0 0.265686E+0 0.109095E+0 0.348512E-1 0.105439E-1 0.261118E-2
Nb	f(5s)	b	0.147322E+3 0.709563E+2 0.318818E+2 0.116912E+2 0.385340E+1 0.114436E+1 0.283675E+0 0.397543E-1
Nb	f(d1)	a	0.151231E+0 0.545162E+0 0.525801E+0 0.213020E+0 0.528268E-1 0.265931E-1 0.836143E-2 0.228257E-2
Nb	f(d1)	b	0.104281E+3 0.478524E+2 0.212018E+2 0.883236E+1 0.276243E+1 0.887249E+0 0.237823E+0 0.352719E-1
Nb	f(d2)	a	0.888166E-1 0.366630E+0 0.440333E+0 0.247351E+0 0.718969E-1 0.228122E-1 0.792608E-2 0.219278E-2
Nb	f(d2)	b	0.848349E+2 0.376451E+2 0.165680E+2 0.704018E+1 0.265270E+1 0.814545E+0 0.224228E+0 0.339715E-1
Nb	f(d3)	a	0.224558E-1 0.970590E-1 0.132949E+0 0.953199E-1 0.435321E-1 0.166131E-1 0.615408E-2 0.189919E-2
Nb	f(d3)	b	0.644816E+2 0.268974E+2 0.113751E+2 0.471919E+1 0.183322E+1 0.635632E+0 0.186458E+0 0.297864E-1
Mo	f(tot)	a	0.900207E+0 0.233939E+1 0.243641E+1 0.227079E+1 0.932647E+0 0.604247E+0 0.224302E+0 0.780207E-1
Mo	f(tot)	b	0.109842E+3 0.436205E+2 0.156608E+2 0.583133E+1 0.208342E+1 0.662779E+0 0.190971E+0 0.300755E-1
Mo	f(core)	a	0.200316E-1 0.455347E+0 0.108808E+1 0.619759E+0 0.445937E+0 0.289692E+0 0.125382E+0 0.503004E-1
Mo	f(core)	b	0.463739E+2 0.126118E+2 0.600183E+1 0.276635E+1 0.100428E+1 0.424144E+0 0.133204E+0 0.230358E-1
Mo	f(5s)	a	0.355436E+0 0.116236E+1 0.825592E+0 0.257801E+0 0.104624E+0 0.337310E-1 0.103002E-1 0.257495E-2
Mo	f(5s)	b	0.140800E+3 0.675832E+2 0.303916E+2 0.113288E+2 0.371804E+1 0.111497E+1 0.278426E+0 0.392648E-1
Mo	f(d1)	a	0.806904E-1 0.402906E+0 0.465736E+0 0.208009E+0 0.456978E-1 0.249512E-1 0.798013E-2 0.221901E-2
